HOY,x,y,z
7335.0,-131044.095550985,-139266.248578409,58586.3211690335
7336.0,-163383.779470633,-110721.09997135,32350.8674849054
7337.0,-184585.654843839,-76982.4973919063,1353.18926103097
7352.0,171130.850050456,-101032.991740803,22507.0375862999
7353.0,142080.864410774,-131449.768740367,50338.7153828091
7354.0,103352.387876683,-155288.042591993,72138.115778935
7355.0,57585.7489088368,-170926.19922825,86418.2616117282
7356.0,7900.56129787995,-177301.618014442,92204.7579067326
7357.0,-42316.9204151833,-173983.013815558,89102.1276414348
7358.0,-89644.5889217492,-161199.747892715,77320.6890578171
7359.0,-130857.686291971,-139826.11568902,57662.1479797002
7360.0,-163148.528536856,-111321.687903734,31464.8921581243
7361.0,-184317.781282791,-77631.7758430626,512.720627453356
7376.0,170880.402621485,-101643.599727212,21644.0900574153
7377.0,141873.689424417,-132015.207996881,49435.2213168341
7378.0,103202.817548365,-155818.153794681,71203.0996382604
7379.0,57504.1460257376,-171433.238347226,85462.9626191019
7380.0,7892.60133410724,-177799.411389992,91241.8552724191
7381.0,-42250.6439374656,-174486.004311106,88144.865910693
7382.0,-89508.6083903807,-161721.997923925,76381.9639149944
7383.0,-130661.350045063,-140380.335943491,56753.6156098822
7384.0,-162905.358183223,-111918.358831145,30596.1636768217
7400.0,170633.804991387,-102235.43816071,20785.0854761037
7401.0,141673.135517313,-132562.888791695,48536.6169803148
7402.0,103062.184144537,-156332.01353318,70274.374732325
7403.0,57433.181222306,-171925.924576097,84515.7154222802
7404.0,7896.24894041515,-178285.010769327,90289.0036917662
7405.0,-42172.5887147923,-174979.070868496,87199.7564164645
7406.0,-89361.4879991965,-162236.548443597,75457.4503391002
7407.0,-130455.27891578,-140928.881830085,55861.1713905817
7408.0,-162654.527362911,-112511.041311375,29745.0888614925
7424.0,170391.376293182,-102808.36348033,19930.3608449963
7425.0,141479.479064151,-133092.725852269,47643.2925913947
7426.0,102930.702195899,-156829.58461108,69352.3751300229
7427.0,57372.9923660915,-172404.255269984,83576.985538859
7428.0,7911.55579213562,-178758.432155356,89346.6855474049
7429.0,-42082.7928444106,-175462.230953057,86267.2826475388
7430.0,-89203.3530016527,-162743.401098647,74547.6170786654
7431.0,-130239.676680355,-141471.722993924,54985.2544899735
7432.0,-162396.304319493,-113099.659019165,28912.064490784
7448.0,170153.431044446,-103362.24466259,19080.2589634897
7449.0,141292.988561261,-133604.64522989,46755.6430436235
7450.0,102808.575633709,-157310.839358639,68437.5379192468
7451.0,57323.7047331834,-172868.23505393,82647.2394275928
7452.0,7938.55984729001,-179219.69626011,88415.3818064767
7453.0,-41981.3083230909,-175935.504050844,85347.9242035615
7454.0,-89034.3417767045,-163242.556925968,73652.9265722768
7455.0,-130014.75856348,-142008.826078286,54126.295564606
7456.0,-162130.966280308,-113684.130639382,28097.4770002891
7472.0,169920.278756238,-103896.963218913,18235.1282224765
7473.0,141113.924285938,-134098.584225363,45874.0676349453
7474.0,102695.997523174,-157775.759498969,67530.3028813277
7475.0,57285.4308341833,-173317.875645916,81726.9441232738
7476.0,7977.28527719588,-179668.828303916,87495.5716336788
7477.0,-41868.2010070512,-176398.911464961,84442.1564054955
7478.0,-88854.6056820932,-163734.016167077,72773.8345758905
7479.0,-129780.750995184,-142540.154577496,53284.7164217822
7480.0,-161858.799133831,-114264.369775382,27301.702195817
7496.0,169692.223552517,-104412.413174835,17395.3223830474
7497.0,140942.5379722,-134574.491299124,44998.9697830633
7498.0,102593.149818073,-158224.336002289,66631.112155218
7499.0,57258.2702647652,-173753.195672397,80816.5668654435
7500.0,8027.7424233671,-180105.857812052,86587.7320026853
7501.0,-41743.5505457612,-176852.476114457,83550.4499091344
7502.0,-88664.3088834332,-164217.778090251,71910.789797666
7503.0,-129537.891347081,-143065.668701638,52460.9296934888
7504.0,-161580.09709143,-114840.284872718,26525.1049814537
7520.0,169469.563800473,-104908.501031117,16561.2003393937
7521.0,140779.072503304,-135032.325965931,44130.7567274785
7522.0,102500.203136874,-158656.568928493,65740.4098917702
7523.0,57242.3095809499,-174174.220476652,79916.5747213267
7524.0,8089.92778063235,-180530.818409157,85692.3373063426
7525.0,-41607.450289748,-177296.222336075,82673.2703220518
7526.0,-88463.6281593434,-164693.840820344,71064.2335407115
7527.0,-129286.42764835,-143585.325253271,51655.338522174
7528.0,-161295.162333913,-115411.779158291,25768.0391026277
7544.0,169252.591752129,-105385.145706904,15733.1258662064
7545.0,140623.76162131,-135472.058674372,43269.8392185648
7546.0,102417.31656045,-159072.467258292,64858.641898488
7547.0,57237.6221991054,-174580.981920203,79027.4342033845
7548.0,8163.8240064154,-180943.747611667,84809.858966028
7549.0,-41460.0071726482,-177730.175689052,81811.0778243558
7550.0,-88252.7526829697,-165162.201176475,70234.5993540241
7551.0,-129026.618281866,-144099.077516228,50868.3362585985
7552.0,-161004.304643344,-115978.750594946,25030.8469043439
7568.0,169041.593197478,-105842.278465181,14911.4673509191
7569.0,140476.829653806,-135893.67067146,42416.631194052
7570.0,102344.637451456,-159472.048713209,63986.2552751911
7571.0,57244.2683205569,-174973.518177611,78149.6108819066
7572.0,8249.39995589716,-181344.686618535,83940.7650405507
7573.0,-41301.3415678579,-178154.362763202,80964.3267935481
7574.0,-88031.8837803326,-165622.854517715,69422.312691885
7575.0,-128758.731660964,-144606.875156536,50100.306171936
7576.0,-160707.84102063,-116541.091851445,24313.8591046519
7592.0,168836.847129379,-106279.842820812,14096.5975112477
7593.0,140338.491257895,-136297.153852646,41571.5494434111
7594.0,102282.301295234,-159855.339564799,63123.6980410196
7595.0,57262.2948805703,-175351.873524943,77283.5689930474
7596.0,8346.61074270339,-181733.680100479,83085.519834966
7597.0,-41131.5871202528,-178568.81099043,80133.4654338203
7598.0,-87801.2346660503,-166075.794596809,68627.7905819193
7599.0,-128483.045887436,-145108.664135401,49351.6211722222
7600.0,-160406.095289465,-117098.690287643,23617.3945833518
7616.0,168638.625420321,-106697.79443157,13288.8930984956
7617.0,140208.95118137,-136682.510597655,40735.0132606122
7618.0,102230.43156208,-160222.374433422,62271.4187532869
7619.0,57291.7355213552,-175716.098122225,76429.7710427797
7620.0,8455.39782464126,-182110.775987989,82244.5835096732
7621.0,-40950.8905535563,-178973.548459796,79318.935410026
7622.0,-87561.0301570633,-166521.013421966,67851.4413019732
7623.0,-128199.848391375,-145604.386634141,48622.6435452041
7624.0,-160099.397687215,-117651.427954638,22941.7601858654
7640.0,168447.192511137,-107096.100972568,12488.7345872028
7641.0,140088.404040989,-137049.75359257,39907.4440858372
7642.0,102189.139590548,-160573.196077,61429.8661186948
7643.0,57332.6105886235,-176066.247790217,75588.6774071828
7644.0,8575.68911388014,-182476.02525832,81418.4116901522
7645.0,-40759.4114540442,-179368.603736255,78521.1714865887
7646.0,-87311.5063650991,-166958.501126675,67093.6640659262
7647.0,-127909.435553624,-146093.980990896,47913.7246995585
7648.0,-159788.084443437,-118199.181609557,22287.2505421381
7664.0,168262.805111666,-107474.741994635,11696.5058517533
7665.0,139977.034117617,-137398.905638673,39089.2651367407
7666.0,102158.524491389,-160907.855170185,60599.4885974539
7667.0,57384.927151119,-176402.383781847,74760.7459295504
7668.0,8707.3991108637,-182829.481721693,80607.4550776876
7669.0,-40557.3220313782,-179754.005683122,77740.601171557
7670.0,-87052.9103686919,-167388.245847443,66354.8487185115
7671.0,-127612.112311581,-146577.381648855,47225.204926419
7672.0,-159472.49734671,-118741.822744614,21654.1479003485
7688.0,168085.711913298,-107833.708767192,10912.5938306242
7689.0,139875.01516795,-137729.999448573,38280.9010299115
7690.0,102138.673071628,-161226.410074401,59780.7340009142
7691.0,57448.6790424438,-176724.572548655,73946.4315148023
7692.0,8850.42906114643,-183171.201806909,79812.1590614247
7693.0,-40344.806857461,-180129.783288315,76977.6443660037
7694.0,-86785.499865666,-167810.23360935,65635.3754391772
7695.0,-127308.191749261,-147054.519115702,46557.4131710828
7696.0,-159152.983300551,-119279.21762994,21042.7219751638
7712.0,167916.153313285,-108173.004106281,10137.3881790122
7713.0,139782.510252461,-138043.077430234,37482.7773932383
7714.0,102129.659778176,-161528.926599278,58974.0490832964
7715.0,57523.8469243986,-177032.885502634,73146.1857216733
7716.0,9004.66713424555,-183501.244346586,79032.9633321179
7717.0,-40122.0625842966,-180495.965494395,76232.7130189395
7718.0,-86509.5428070731,-168224.448219231,64935.6144549847
7719.0,-126997.994672506,-147525.319933923,45910.6668167196
7720.0,-158829.893869191,-119811.227369693,20453.2298102053
7736.0,167754.361150666,-108492.642188426,9371.28091062994
7737.0,139699.671579136,-138338.191459523,36695.3204699159
7738.0,102131.546660316,-161815.477755998,58179.8791281806
7739.0,57610.3983709727,-177327.398773833,72360.4563532028
7740.0,9169.98862349515,-183819.670362221,78270.3014978828
7741.0,-39889.297641923,-180852.581032419,75506.2107878981
7742.0,-86225.3170136486,-168630.87116628,64255.9257625102
7743.0,-126681.849170344,-147989.70666157,45285.2714798604
7744.0,-158503.584814082,-120337.707970832,19885.9156543511
7760.0,167600.558453588,-108792.648351096,8614.66602951436
7761.0,139626.640362498,-138615.402641975,35918.9567148711
7762.0,102144.383350317,-162086.143503125,57398.667530423
7763.0,57708.2879720334,-177608.192964139,71589.6870460415
7764.0,9346.25616580706,-184126.542849284,77524.6007023191
7765.0,-39646.7319175762,-181199.658259569,74798.5327053358
7766.0,-85933.1097759177,-169029.481529857,63596.6588586837
7767.0,-126360.090163547,-148447.597863026,44681.5208174213
7768.0,-158174.415621973,-120858.510423934,19341.0108514308
7784.0,167454.959197783,-109073.05888054,7867.93915273184
7785.0,139563.546697389,-138874.781064486,35154.1123844263
7786.0,102168.20706136,-162341.010485503,56630.8553741942
7787.0,57817.4574557045,-177875.352897643,70834.3168591107
7788.0,9533.3199802257,-184421.926562548,76796.2812453362
7789.0,-39394.5964172989,-181537.225000553,74110.0648509808
7790.0,-85633.217439165,-169420.255894212,62958.1524804874
7791.0,-126033.058941473,-148898.908109286,44099.6963449573
7792.0,-157842.749025509,-121373.480795378,18818.7337428492
7808.0,167317.768075934,-109333.920787858,7131.49712489952
7809.0,139510.509446919,-139116.4055377,34401.2131200533
7810.0,102203.042601928,-162580.171766858,55876.8810078676
7811.0,57937.835828342,-178128.967368034,70094.7798621704
7812.0,9731.01812398246,-184705.887801865,76085.7562070311
7813.0,-39133.1329112839,-181865.308392733,73441.1840302421
7814.0,-85325.9449745099,-169803.168269869,62340.7343534028
7815.0,-125701.102688341,-149343.547987255,43540.0672658386
7816.0,-157508.950517287,-121882.460330149,18319.2895826361
7832.0,167189.180277638,-109575.291574173,6405.73762549257
7833.0,139467.636143962,-139340.363329884,33660.6835270944
7834.0,102248.902405747,-162803.726556728,55137.1796164982
7835.0,58069.3395309958,-178369.128883457,69371.5047248555
7836.0,9939.17676484539,-184978.4941986,75393.4310749673
7837.0,-38862.5935642878,-182183.934734942,72792.2574588213
7838.0,-85011.6055374095,-170178.190021354,61744.7209484978
7839.0,-125364.574000135,-149781.424117494,43002.8903110026
7840.0,-157173.387858366,-122385.285564544,17842.8704643813
7856.0,167069.381279661,-109797.238985817,5691.05876991917
7857.0,139435.022905569,-139546.7498931,32932.9467493586
7858.0,102305.78657635,-163011.779932409,54412.1827926638
7859.0,58211.8726111796,-178595.933409314,68664.9143067661
7860.0,10157.610468391,-185239.814502961,74719.7033752213
7861.0,-38583.2405524959,-182493.129339966,72163.6424536247
7862.0,-84690.5200149294,-170545.289800988,61170.4172480283
7863.0,-125023.830393353,-150212.439179905,42488.4095889413
7864.0,-156836.430582244,-122881.788447989,17389.6552595101
7880.0,166958.54664618,-109999.840760479,4987.85870537057
7881.0,139412.754359628,-139735.668582533,32218.4240405196
7882.0,102373.682945302,-163204.442556593,53702.3181064508
7883.0,58365.3269087603,-178809.480109482,67975.4252492047
7884.0,10386.1224988774,-185489.918372448,74064.962307565
7885.0,-38295.3456682499,-182792.916390648,71555.6861301109
7886.0,-84363.0165631707,-170904.433488424,60618.1165194274
7887.0,-124679.233806868,-150636.491946752,41996.8564455539
7888.0,-156498.449495354,-123371.796473197,16959.8095663318
7904.0,166856.841838708,-110183.184365247,4296.53520250194
7905.0,139400.903583138,-139907.230369828,31517.5343332648
7906.0,102452.567143137,-163381.830391421,53008.0086753867
7907.0,58529.5822547621,-179009.871086448,67303.4475691719
7908.0,10624.5051323606,-185728.876161673,73429.5883851627
7909.0,-37999.1899140819,-183083.318799591,70968.7251062114
7910.0,-84029.4301362557,-171255.584135644,60088.1000975699
7911.0,-124331.150098178,-151053.477322498,41528.4493335111
7912.0,-156159.816175144,-123855.132813872,16553.4856692922
7928.0,166764.422035416,-110347.366727546,3617.48524394487
7929.0,139399.532051429,-140061.553551331,30830.6938071487
7930.0,102542.402682022,-163544.064409659,52329.6727351446
7931.0,58704.506681875,-179197.21112088,66649.3842562444
7932.0,10872.5399806279,-185956.758713831,72813.9530791721
7933.0,-37695.0630874914,-183364.358072465,70403.0852129557
7934.0,-83690.1020083001,-171598.701917114,59580.6371751905
7935.0,-123979.948535338,-151463.286389883,41083.3936907752
7936.0,-155820.902466836,-124331.616469183,16170.822507863
7952.0,166681.431959565,-110492.493959931,2951.10461073725
7953.0,139408.689597708,-140198.763452103,30158.3154561221
7954.0,102643.141049231,-163691.270303745,51667.7232118273
7955.0,58889.9566454691,-179371.607411157,66013.6308729675
7956.0,11129.9983246538,-186173.637154073,72218.4184686762
7957.0,-37383.2633579247,-183636.054174914,69859.0812119667
7958.0,-83345.3792897906,-171933.744084855,59095.9846013628
7959.0,-123626.001285903,-151865.806461721,40661.8818279358
7960.0,-155482.079979962,-124801.062414241,15811.9456545172
7976.0,166608.005716832,-110618.681079704,2297.78746768789
7977.0,139428.414382326,-140318.992126623,29500.8086566993
7978.0,102754.721810477,-163823.578193456,51022.5672966808
7979.0,59085.7772539375,-179533.169313411,65396.5751594091
7980.0,11396.6414561665,-186379.582685114,71643.33689634
7981.0,-37064.0968373814,-183898.425403088,69337.0165199953
7982.0,-82995.6144398019,-172260.664928143,58634.3866879662
7983.0,-123269.682904175,-152260.921137897,40264.0928240419
7984.0,-155143.719585799,-125263.281755824,15476.9673012498
8000.0,166544.266641292,-110726.051724347,1657.92594872061
8001.0,139458.732871201,-140422.37805705,28858.5787377342
8002.0,102877.072722248,-163941.12233293,50394.6060240638
8003.0,59291.8025072252,-179682.008082619,64798.596642535
8004.0,11672.2210260137,-186574.666385364,71089.0506302485
8005.0,-36737.8771460693,-184151.488257874,68837.1829406935
8006.0,-82641.1647754503,-172579.415737653,58196.0750240695
8007.0,-122911.369818081,-152648.510367086,39890.1924306306
8008.0,-154806.190916819,-125718.081892641,15165.9862541376
8024.0,166490.327149901,-110814.737863702,1031.90974321926
8025.0,139499.659822872,-140509.065849957,28232.0265527531
8026.0,103010.109852281,-164044.040817824,49784.2338535119
8027.0,59507.8555424487,-179818.236615333,64220.0662510641
8028.0,11956.4793980797,-186758.959009935,70555.8915323771
8029.0,-36404.9249744903,-184395.257322875,68359.8604038398
8030.0,-82282.3919799777,-172889.944773843,57781.2682982183
8031.0,-122551.439816957,-153028.45051274,39540.3329836863
8032.0,-154469.861869272,-126165.266679452,14879.0879354494
8048.0,166446.288605353,-110884.879509844,420.12568436637
8049.0,139551.198283714,-140579.205932386,27621.5480558087
8050.0,103153.737707412,-164132.475293326,49191.8382567284
8051.0,59733.7488855591,-179941.969194608,63661.3459364759
8052.0,12249.1500074739,-186932.530794872,70044.1807341528
8053.0,-36065.567643282,-184629.745146268,67905.316712257
8054.0,-81919.6616108142,-173192.197239417,57390.1721286188
8055.0,-122190.271541537,-153400.61442295,39214.6533233035
8056.0,-154135.098110021,-126604.636594412,14616.3443928752
8073.0,139613.33959091,-140632.954248085,27027.5338817504
