Date/Time,DIVA PERIMETER ZONE:Zone Mean Air Temperature [C](Hourly),InteriorLights:Electricity [kWh](Hourly),InteriorEquipment:Electricity [kWh](Hourly),Heating:EnergyTransfer [kW](Hourly),Cooling:EnergyTransfer [ton-hr](Hourly) 
 03/14  08:00:00,22.0,80536.46,27440.02,338537484.99,0.0
 03/14  09:00:00,22.0,382548.21,130340.1,329666588.23,0.0
 03/14  10:00:00,22.0,382548.21,130340.1,320676767.52,0.0
 03/14  11:00:00,22.0,382548.21,130340.1,303452084.86,0.0
 03/14  12:00:00,22.0,382548.21,130340.1,280239534.59,0.0
 03/14  13:00:00,22.0,201341.16,68600.05,258153005.93,0.0
 03/14  14:00:00,22.0,382548.21,130340.1,246946666.61,0.0
 03/14  15:00:00,22.0,382548.21,130340.1,242196600.74,0.0
 03/14  16:00:00,22.0,382548.21,130340.1,237427123.34,0.0
 03/14  17:00:00,22.0,382548.21,130340.1,248400330.78,0.0
 03/14  18:00:00,22.0,120804.7,41160.03,267974442.48,0.0
 03/14  19:00:00,22.0,40268.23,13720.01,288229295.24,0.0
 03/14  20:00:00,18.87,40268.23,13720.01,0.0,0.0
 03/14  21:00:00,15.32,20134.12,6860.01,67271425.16,0.0
 03/14  22:00:00,15.0,20134.12,6860.01,127428098.65,0.0
 03/14  23:00:00,15.0,20134.12,6860.01,131588861.0,0.0
 03/14  24:00:00,15.0,20134.12,6860.01,142198389.04,0.0
 03/15  01:00:00,15.0,0.0,0.0,152211385.97,0.0
 03/15  02:00:00,15.0,0.0,0.0,164215094.1,0.0
 03/15  03:00:00,15.0,0.0,0.0,177920945.53,0.0
 03/15  04:00:00,15.0,0.0,0.0,191719633.52,0.0
 03/15  05:00:00,15.0,0.0,0.0,205491927.54,0.0
 03/15  06:00:00,21.92,0.0,0.0,634905395.58,0.0
 03/15  07:00:00,22.0,40268.23,13720.01,394384641.3,0.0
 03/15  08:00:00,22.0,80536.46,27440.02,403773454.75,0.0
 03/15  09:00:00,22.0,382548.21,130340.1,408846384.31,0.0
 03/15  10:00:00,22.0,382548.21,130340.1,414647587.01,0.0
 03/15  11:00:00,22.0,382548.21,130340.1,414014783.65,0.0
 03/15  12:00:00,22.0,382548.21,130340.1,409077937.64,0.0
 03/15  13:00:00,22.0,201341.16,68600.05,404430470.62,0.0
 03/15  14:00:00,22.0,382548.21,130340.1,403925547.03,0.0
 03/15  15:00:00,22.0,382548.21,130340.1,407743797.16,0.0
 03/15  16:00:00,22.0,382548.21,130340.1,411062661.44,0.0
 03/15  17:00:00,22.0,382548.21,130340.1,411970991.41,0.0
 03/15  18:00:00,22.0,120804.7,41160.03,413755572.47,0.0
 03/15  19:00:00,22.0,40268.23,13720.01,414881121.63,0.0
 03/15  20:00:00,17.64,40268.23,13720.01,21643667.52,0.0
 03/15  21:00:00,15.0,20134.12,6860.01,250980210.7,0.0
 03/15  22:00:00,15.0,20134.12,6860.01,248175442.82,0.0
 03/15  23:00:00,15.0,20134.12,6860.01,241651681.42,0.0
 03/15  24:00:00,15.0,20134.12,6860.01,232441666.75,0.0
 03/16  01:00:00,15.0,0.0,0.0,223280310.2,0.0
 03/16  02:00:00,15.0,0.0,0.0,221338305.25,0.0
 03/16  03:00:00,15.0,0.0,0.0,225176697.55,0.0
 03/16  04:00:00,15.0,0.0,0.0,228425530.66,0.0
 03/16  05:00:00,15.0,0.0,0.0,228019767.55,0.0
 03/16  06:00:00,21.92,0.0,0.0,640318352.96,0.0
 03/16  07:00:00,22.0,40268.23,13720.01,374622824.69,0.0
 03/16  08:00:00,22.0,80536.46,27440.02,366030811.12,0.0
 03/16  09:00:00,22.0,382548.21,130340.1,362473872.59,0.0
 03/16  10:00:00,22.0,382548.21,130340.1,358505908.84,0.0
 03/16  11:00:00,22.0,382548.21,130340.1,346177657.47,0.0
 03/16  12:00:00,22.0,382548.21,130340.1,331182006.37,0.0
 03/16  13:00:00,22.0,201341.16,68600.05,315850115.93,0.0
 03/16  14:00:00,22.0,382548.21,130340.1,310921399.1,0.0
 03/16  15:00:00,22.0,382548.21,130340.1,311934805.56,0.0
 03/16  16:00:00,22.0,382548.21,130340.1,313491982.46,0.0
 03/16  17:00:00,22.0,382548.21,130340.1,314572342.12,0.0
 03/16  18:00:00,22.0,120804.7,41160.03,316479139.53,0.0
 03/16  19:00:00,22.0,40268.23,13720.01,317753269.8,0.0
 03/16  20:00:00,18.63,40268.23,13720.01,0.0,0.0
 03/16  21:00:00,15.14,20134.12,6860.01,111995175.86,0.0
 03/16  22:00:00,15.0,20134.12,6860.01,163007868.98,0.0
 03/16  23:00:00,15.0,20134.12,6860.01,164759295.48,0.0
 03/16  24:00:00,15.0,20134.12,6860.01,165873973.94,0.0
 03/17  01:00:00,15.0,0.0,0.0,167503889.64,0.0
 03/17  02:00:00,15.0,0.0,0.0,168448413.05,0.0
 03/17  03:00:00,15.0,0.0,0.0,168517061.13,0.0
 03/17  04:00:00,15.0,0.0,0.0,168568856.2,0.0
 03/17  05:00:00,15.0,0.0,0.0,170160706.01,0.0
 03/17  06:00:00,21.92,0.0,0.0,589142268.19,0.0
 03/17  07:00:00,22.0,40268.23,13720.01,331452144.86,0.0
 03/17  08:00:00,22.0,80536.46,27440.02,329104715.26,0.0
 03/17  09:00:00,22.0,382548.21,130340.1,325337370.53,0.0
 03/17  10:00:00,22.0,382548.21,130340.1,321427988.65,0.0
 03/17  11:00:00,22.0,382548.21,130340.1,315163069.99,0.0
 03/17  12:00:00,22.0,382548.21,130340.1,309422989.01,0.0
 03/17  13:00:00,22.0,201341.16,68600.05,303350607.54,0.0
 03/17  14:00:00,22.0,382548.21,130340.1,294588855.98,0.0
 03/17  15:00:00,22.0,382548.21,130340.1,285143439.15,0.0
 03/17  16:00:00,22.0,382548.21,130340.1,275757157.66,0.0
 03/17  17:00:00,22.0,382548.21,130340.1,275352505.21,0.0
 03/17  18:00:00,22.0,120804.7,41160.03,281931672.62,0.0
 03/17  19:00:00,22.0,40268.23,13720.01,287879450.01,0.0
 03/17  20:00:00,18.79,40268.23,13720.01,0.0,0.0
 03/17  21:00:00,15.18,20134.12,6860.01,121451081.63,0.0
 03/17  22:00:00,15.0,20134.12,6860.01,208872331.12,0.0
 03/17  23:00:00,15.0,20134.12,6860.01,232583706.96,0.0
 03/17  24:00:00,15.0,20134.12,6860.01,253325742.69,0.0
 03/18  01:00:00,15.0,0.0,0.0,273485919.14,0.0
 03/18  02:00:00,15.0,0.0,0.0,280799389.66,0.0
 03/18  03:00:00,15.0,0.0,0.0,279402897.77,0.0
 03/18  04:00:00,15.0,0.0,0.0,278577270.12,0.0
 03/18  05:00:00,15.0,0.0,0.0,274130775.39,0.0
 03/18  06:00:00,15.0,0.0,0.0,266982017.35,0.0
 03/18  07:00:00,15.0,40268.23,13720.01,259773535.82,0.0
 03/18  08:00:00,15.0,40268.23,13720.01,242201189.49,0.0
 03/18  09:00:00,15.0,120804.7,41160.03,219834289.16,0.0
 03/18  10:00:00,15.0,120804.7,41160.03,197099042.57,0.0
 03/18  11:00:00,15.0,120804.7,41160.03,172181513.28,0.0
 03/18  12:00:00,15.0,120804.7,41160.03,146592207.75,0.0
 03/18  13:00:00,15.0,40268.23,13720.01,121370491.77,0.0
 03/18  14:00:00,15.0,40268.23,13720.01,101864837.01,0.0
 03/18  15:00:00,15.0,40268.23,13720.01,84518630.83,0.0
 03/18  16:00:00,15.0,40268.23,13720.01,67841336.4,0.0
 03/18  17:00:00,15.0,40268.23,13720.01,74572394.85,0.0
 03/18  18:00:00,15.0,0.0,0.0,96411754.39,0.0
 03/18  19:00:00,15.0,0.0,0.0,117868664.53,0.0
 03/18  20:00:00,15.0,0.0,0.0,129985431.11,0.0
 03/18  21:00:00,15.0,0.0,0.0,136928703.25,0.0
 03/18  22:00:00,15.0,0.0,0.0,143877347.55,0.0
 03/18  23:00:00,15.0,0.0,0.0,152279832.46,0.0
 03/18  24:00:00,15.0,0.0,0.0,163015949.3,0.0
 03/19  01:00:00,15.0,0.0,0.0,173087909.93,0.0
 03/19  02:00:00,15.0,0.0,0.0,175079091.59,0.0
 03/19  03:00:00,15.0,0.0,0.0,174223349.46,0.0
 03/19  04:00:00,15.0,0.0,0.0,172671697.56,0.0
 03/19  05:00:00,15.0,0.0,0.0,178997756.57,0.0
 03/19  06:00:00,15.0,0.0,0.0,189185748.27,0.0
 03/19  07:00:00,15.0,0.0,0.0,199988940.16,0.0
 03/19  08:00:00,15.0,0.0,0.0,183829590.28,0.0
 03/19  09:00:00,15.0,0.0,0.0,149879873.86,0.0
 03/19  10:00:00,15.0,0.0,0.0,116897322.43,0.0
 03/19  11:00:00,15.0,0.0,0.0,87829785.45,0.0
 03/19  12:00:00,15.0,0.0,0.0,60703016.99,0.0
 03/19  13:00:00,15.0,0.0,0.0,33916779.61,0.0
 03/19  14:00:00,15.0,0.0,0.0,15613777.1,0.0
 03/19  15:00:00,15.0,0.0,0.0,3833102.73,0.0
 03/19  16:00:00,15.09,0.0,0.0,0.0,0.0
 03/19  17:00:00,15.2,0.0,0.0,0.0,0.0
 03/19  18:00:00,15.03,0.0,0.0,17370834.47,0.0
 03/19  19:00:00,15.0,0.0,0.0,63048373.32,0.0
 03/19  20:00:00,15.0,0.0,0.0,90061661.38,0.0
 03/19  21:00:00,15.0,0.0,0.0,111894166.79,0.0
 03/19  22:00:00,15.0,0.0,0.0,133316206.81,0.0
 03/19  23:00:00,15.0,0.0,0.0,154013704.95,0.0
 03/19  24:00:00,15.0,0.0,0.0,173382761.26,0.0
 03/20  01:00:00,15.0,0.0,0.0,193443801.2,0.0
 03/20  02:00:00,15.0,0.0,0.0,213032583.66,0.0
 03/20  03:00:00,15.0,0.0,0.0,231698506.96,0.0
 03/20  04:00:00,15.0,0.0,0.0,250511948.69,0.0
 03/20  05:00:00,15.0,0.0,0.0,256163401.14,0.0
 03/20  06:00:00,21.92,0.0,0.0,672476065.98,0.0
 03/20  07:00:00,22.0,40268.23,13720.01,412118694.23,0.0
 03/20  08:00:00,22.0,80536.46,27440.02,389559095.3,0.0
 03/20  09:00:00,22.0,382548.21,130340.1,353838276.53,0.0
 03/20  10:00:00,22.0,382548.21,130340.1,319193853.29,0.0
 03/20  11:00:00,22.0,382548.21,130340.1,287425574.11,0.0
 03/20  12:00:00,22.0,382548.21,130340.1,256868662.05,0.0
 03/20  13:00:00,22.0,201341.16,68600.05,226960773.41,0.0
 03/20  14:00:00,22.0,382548.21,130340.1,204027730.78,0.0
 03/20  15:00:00,22.0,382548.21,130340.1,184238765.44,0.0
 03/20  16:00:00,22.0,382548.21,130340.1,165163439.41,0.0
 03/20  17:00:00,22.0,382548.21,130340.1,175146261.48,0.0
 03/20  18:00:00,22.0,120804.7,41160.03,202695559.32,0.0
 03/20  19:00:00,22.0,40268.23,13720.01,230281369.94,0.0
 03/20  20:00:00,19.28,40268.23,13720.01,0.0,0.0
 03/20  21:00:00,15.61,20134.12,6860.01,48712203.17,0.0
 03/20  22:00:00,15.0,20134.12,6860.01,160498856.81,0.0
 03/20  23:00:00,15.0,20134.12,6860.01,182284834.12,0.0
 03/20  24:00:00,15.0,20134.12,6860.01,197344601.48,0.0
 03/21  01:00:00,15.0,0.0,0.0,212943804.7,0.0
 03/21  02:00:00,15.0,0.0,0.0,216259176.37,0.0
 03/21  03:00:00,15.0,0.0,0.0,210235192.45,0.0
 03/21  04:00:00,15.0,0.0,0.0,204781847.41,0.0
 03/21  05:00:00,15.0,0.0,0.0,207462977.3,0.0
 03/21  06:00:00,21.92,0.0,0.0,631880154.41,0.0
 03/21  07:00:00,22.0,40268.23,13720.01,381142404.52,0.0
 03/21  08:00:00,22.0,80536.46,27440.02,348818467.59,0.0
 03/21  09:00:00,22.0,382548.21,130340.1,295303453.19,0.0
 03/21  10:00:00,22.0,382548.21,130340.1,242398082.3,0.0
 03/21  11:00:00,22.0,382548.21,130340.1,209487483.05,0.0
 03/21  12:00:00,22.0,382548.21,130340.1,187408602.79,0.0
 03/21  13:00:00,22.0,201341.16,68600.05,166394934.57,0.0
 03/21  14:00:00,22.0,382548.21,130340.1,161247650.45,0.0
 03/21  15:00:00,22.0,382548.21,130340.1,165588468.46,0.0
 03/21  16:00:00,22.0,382548.21,130340.1,170012248.9,0.0
 03/21  17:00:00,22.0,382548.21,130340.1,173058126.38,0.0
 03/21  18:00:00,22.0,120804.7,41160.03,176923388.7,0.0
 03/21  19:00:00,22.0,40268.23,13720.01,181526191.74,0.0
 03/21  20:00:00,19.95,40268.23,13720.01,0.0,0.0
 03/21  21:00:00,17.06,20134.12,6860.01,0.0,0.0
 03/21  22:00:00,15.23,20134.12,6860.01,33550068.08,0.0
 03/21  23:00:00,15.0,20134.12,6860.01,79925178.77,0.0
 03/21  24:00:00,15.0,20134.12,6860.01,82389802.59,0.0
 03/22  01:00:00,15.0,0.0,0.0,84851025.64,0.0
 03/22  02:00:00,15.0,0.0,0.0,94217945.9,0.0
 03/22  03:00:00,15.0,0.0,0.0,109174033.27,0.0
 03/22  04:00:00,15.0,0.0,0.0,123624050.99,0.0
 03/22  05:00:00,15.0,0.0,0.0,134451382.83,0.0
 03/22  06:00:00,21.92,0.0,0.0,557127379.78,0.0
 03/22  07:00:00,22.0,40268.23,13720.01,307821470.33,0.0
 03/22  08:00:00,22.0,80536.46,27440.02,319683028.77,0.0
 03/22  09:00:00,22.0,382548.21,130340.1,333200298.44,0.0
 03/22  10:00:00,22.0,382548.21,130340.1,347436036.4,0.0
 03/22  11:00:00,22.0,382548.21,130340.1,354220268.48,0.0
 03/22  12:00:00,22.0,382548.21,130340.1,356413482.22,0.0
 03/22  13:00:00,22.0,201341.16,68600.05,358924743.97,0.0
 03/22  14:00:00,22.0,382548.21,130340.1,349190325.73,0.0
 03/22  15:00:00,22.0,382548.21,130340.1,332514138.7,0.0
 03/22  16:00:00,22.0,382548.21,130340.1,315861254.77,0.0
 03/22  17:00:00,22.0,382548.21,130340.1,312524397.72,0.0
 03/22  18:00:00,22.0,120804.7,41160.03,319196707.98,0.0
 03/22  19:00:00,22.0,40268.23,13720.01,325190854.1,0.0
 03/22  20:00:00,18.46,40268.23,13720.01,0.0,0.0
 03/22  21:00:00,15.06,20134.12,6860.01,152413937.31,0.0
 03/22  22:00:00,15.0,20134.12,6860.01,203793286.62,0.0
 03/22  23:00:00,15.0,20134.12,6860.01,204844390.68,0.0
 03/22  24:00:00,15.0,20134.12,6860.01,208093663.14,0.0
 03/23  01:00:00,15.0,0.0,0.0,217555680.08,0.0
 03/23  02:00:00,15.0,0.0,0.0,219685585.28,0.0
 03/23  03:00:00,15.0,0.0,0.0,217404895.23,0.0
 03/23  04:00:00,15.0,0.0,0.0,215105941.23,0.0
 03/23  05:00:00,15.0,0.0,0.0,218637350.85,0.0
 03/23  06:00:00,21.92,0.0,0.0,640419127.72,0.0
 03/23  07:00:00,22.0,40268.23,13720.01,389448850.51,0.0
 03/23  08:00:00,22.0,80536.46,27440.02,381175680.92,0.0
 03/23  09:00:00,22.0,382548.21,130340.1,362360756.96,0.0
 03/23  10:00:00,22.0,382548.21,130340.1,344357247.31,0.0
 03/23  11:00:00,22.0,382548.21,130340.1,321426999.86,0.0
 03/23  12:00:00,22.0,382548.21,130340.1,296875739.57,0.0
 03/23  13:00:00,22.0,201341.16,68600.05,272134235.59,0.0
 03/23  14:00:00,22.0,382548.21,130340.1,242030185.77,0.0
 03/23  15:00:00,22.0,382548.21,130340.1,211175773.91,0.0
 03/23  16:00:00,22.0,382548.21,130340.1,180224416.91,0.0
 03/23  17:00:00,22.0,382548.21,130340.1,185036801.81,0.0
 03/23  18:00:00,22.0,120804.7,41160.03,210832212.47,0.0
 03/23  19:00:00,22.0,40268.23,13720.01,237171815.59,0.0
 03/23  20:00:00,19.27,40268.23,13720.01,0.0,0.0
 03/23  21:00:00,15.69,20134.12,6860.01,32208221.4,0.0
 03/23  22:00:00,15.0,20134.12,6860.01,126231104.04,0.0
 03/23  23:00:00,15.0,20134.12,6860.01,130207627.96,0.0
 03/23  24:00:00,15.0,20134.12,6860.01,129464425.28,0.0
 03/24  01:00:00,15.0,0.0,0.0,128154394.91,0.0
 03/24  02:00:00,15.0,0.0,0.0,121707062.35,0.0
 03/24  03:00:00,15.0,0.0,0.0,112708222.98,0.0
 03/24  04:00:00,15.0,0.0,0.0,103809327.77,0.0
 03/24  05:00:00,15.0,0.0,0.0,101836321.62,0.0
 03/24  06:00:00,21.92,0.0,0.0,514507921.85,0.0
 03/24  07:00:00,22.0,40268.23,13720.01,262789624.89,0.0
 03/24  08:00:00,22.0,80536.46,27440.02,255868160.75,0.0
 03/24  09:00:00,22.0,382548.21,130340.1,243729614.84,0.0
 03/24  10:00:00,22.0,382548.21,130340.1,232129016.5,0.0
 03/24  11:00:00,22.0,382548.21,130340.1,210708817.03,0.0
 03/24  12:00:00,22.0,382548.21,130340.1,182202622.04,0.0
 03/24  13:00:00,22.0,201341.16,68600.05,154848622.7,0.0
 03/24  14:00:00,22.0,382548.21,130340.1,147296645.56,0.0
 03/24  15:00:00,22.0,382548.21,130340.1,151477473.43,0.0
 03/24  16:00:00,22.0,382548.21,130340.1,155690509.68,0.0
 03/24  17:00:00,22.0,382548.21,130340.1,189119865.58,0.0
 03/24  18:00:00,22.0,120804.7,41160.03,240942479.92,0.0
 03/24  19:00:00,22.0,40268.23,13720.01,293598191.38,0.0
 03/24  20:00:00,18.56,40268.23,13720.01,0.0,0.0
 03/24  21:00:00,15.09,20134.12,6860.01,131175253.73,0.0
 03/24  22:00:00,15.0,20134.12,6860.01,185656535.44,0.0
 03/24  23:00:00,15.0,20134.12,6860.01,192147349.37,0.0
 03/24  24:00:00,15.0,20134.12,6860.01,195358582.36,0.0
 03/25  01:00:00,15.0,0.0,0.0,199205064.91,0.0
 03/25  02:00:00,15.0,0.0,0.0,202433933.8,0.0
 03/25  03:00:00,15.0,0.0,0.0,206216719.12,0.0
 03/25  04:00:00,15.0,0.0,0.0,209437041.76,0.0
 03/25  05:00:00,15.0,0.0,0.0,211772202.87,0.0
 03/25  06:00:00,15.0,0.0,0.0,214231490.75,0.0
 03/25  07:00:00,15.0,40268.23,13720.01,216579540.11,0.0
 03/25  08:00:00,15.0,40268.23,13720.01,229220816.93,0.0
 03/25  09:00:00,15.0,120804.7,41160.03,246607935.15,0.0
 03/25  10:00:00,15.0,120804.7,41160.03,264828206.72,0.0
 03/25  11:00:00,15.0,120804.7,41160.03,261902920.06,0.0
 03/25  12:00:00,15.0,120804.7,41160.03,247198458.94,0.0
 03/25  13:00:00,15.0,40268.23,13720.01,232072799.54,0.0
 03/25  14:00:00,15.0,40268.23,13720.01,227614234.61,0.0
 03/25  15:00:00,15.0,40268.23,13720.01,229978221.17,0.0
 03/25  16:00:00,15.0,40268.23,13720.01,232283710.32,0.0
 03/25  17:00:00,15.0,40268.23,13720.01,240612139.89,0.0
 03/25  18:00:00,15.0,0.0,0.0,251049650.9,0.0
 03/25  19:00:00,15.0,0.0,0.0,262183481.02,0.0
 03/25  20:00:00,15.0,0.0,0.0,280077469.98,0.0
 03/25  21:00:00,15.0,0.0,0.0,300029739.57,0.0
 03/25  22:00:00,15.0,0.0,0.0,320706615.15,0.0
 03/25  23:00:00,15.0,0.0,0.0,324138402.47,0.0
 03/25  24:00:00,15.0,0.0,0.0,315374435.18,0.0
 03/26  01:00:00,15.0,0.0,0.0,307156563.28,0.0
 03/26  02:00:00,15.0,0.0,0.0,308646466.09,0.0
 03/26  03:00:00,15.0,0.0,0.0,316977239.58,0.0
 03/26  04:00:00,15.0,0.0,0.0,324506688.19,0.0
 03/26  05:00:00,15.0,0.0,0.0,328450935.46,0.0
 03/26  06:00:00,15.0,0.0,0.0,332352479.57,0.0
 03/26  07:00:00,15.0,0.0,0.0,335441963.55,0.0
 03/26  08:00:00,15.0,0.0,0.0,324442387.87,0.0
 03/26  09:00:00,15.0,0.0,0.0,305627467.93,0.0
 03/26  10:00:00,15.0,0.0,0.0,286868894.85,0.0
 03/26  11:00:00,15.0,0.0,0.0,272605004.0,0.0
 03/26  12:00:00,15.0,0.0,0.0,259401112.09,0.0
 03/26  13:00:00,15.0,0.0,0.0,246762276.84,0.0
 03/26  14:00:00,15.0,0.0,0.0,243769878.14,0.0
 03/26  15:00:00,15.0,0.0,0.0,244755849.9,0.0
 03/26  16:00:00,15.0,0.0,0.0,246304324.84,0.0
 03/26  17:00:00,15.0,0.0,0.0,251587414.5,0.0
 03/26  18:00:00,15.0,0.0,0.0,257389104.37,0.0
 03/26  19:00:00,15.0,0.0,0.0,263771326.4,0.0
 03/26  20:00:00,15.0,0.0,0.0,277026496.48,0.0
 03/26  21:00:00,15.0,0.0,0.0,295309766.73,0.0
 03/26  22:00:00,15.0,0.0,0.0,313187931.1,0.0
 03/26  23:00:00,15.0,0.0,0.0,321148759.28,0.0
 03/26  24:00:00,15.0,0.0,0.0,323582154.31,0.0
 03/27  01:00:00,15.0,0.0,0.0,326007012.51,0.0
 03/27  02:00:00,15.0,0.0,0.0,337453175.04,0.0
 03/27  03:00:00,15.0,0.0,0.0,355659153.49,0.0
 03/27  04:00:00,15.0,0.0,0.0,373430200.85,0.0
 03/27  05:00:00,15.0,0.0,0.0,385688581.98,0.0
 03/27  06:00:00,21.91,0.0,0.0,811433126.97,0.0
 03/27  07:00:00,22.0,40268.23,13720.01,567546769.61,0.0
 03/27  08:00:00,22.0,80536.46,27440.02,552958570.92,0.0
 03/27  09:00:00,22.0,382548.21,130340.1,524744828.74,0.0
 03/27  10:00:00,22.0,382548.21,130340.1,496927363.11,0.0
 03/27  11:00:00,22.0,382548.21,130340.1,464419641.04,0.0
 03/27  12:00:00,22.0,382548.21,130340.1,434247353.36,0.0
 03/27  13:00:00,22.0,201341.16,68600.05,405761313.04,0.0
 03/27  14:00:00,22.0,382548.21,130340.1,391294744.2,0.0
 03/27  15:00:00,22.0,382548.21,130340.1,384877238.4,0.0
 03/27  16:00:00,22.0,382548.21,130340.1,379080497.02,0.0
 03/27  17:00:00,22.0,382548.21,130340.1,390489362.9,0.0
 03/27  18:00:00,22.0,120804.7,41160.03,410407413.84,0.0
 03/27  19:00:00,22.0,40268.23,13720.01,431099004.82,0.0
 03/27  20:00:00,17.42,40268.23,13720.01,43462706.97,0.0
 03/27  21:00:00,15.0,20134.12,6860.01,273994439.74,0.0
 03/27  22:00:00,15.0,20134.12,6860.01,269738849.32,0.0
 03/27  23:00:00,15.0,20134.12,6860.01,269644417.33,0.0
 03/27  24:00:00,15.0,20134.12,6860.01,270640784.13,0.0
 03/28  01:00:00,15.0,0.0,0.0,272241636.73,0.0
 03/28  02:00:00,15.0,0.0,0.0,274670619.12,0.0
 03/28  03:00:00,15.0,0.0,0.0,275611686.33,0.0
 03/28  04:00:00,15.0,0.0,0.0,277117129.49,0.0
 03/28  05:00:00,15.0,0.0,0.0,278022137.36,0.0
 03/28  06:00:00,21.92,0.0,0.0,688480399.06,0.0
 03/28  07:00:00,22.0,40268.23,13720.01,436184676.08,0.0
 03/28  08:00:00,22.0,80536.46,27440.02,422203536.73,0.0
 03/28  09:00:00,22.0,382548.21,130340.1,401860729.48,0.0
 03/28  10:00:00,22.0,382548.21,130340.1,381252169.74,0.0
 03/28  11:00:00,22.0,382548.21,130340.1,352480756.01,0.0
 03/28  12:00:00,22.0,382548.21,130340.1,319636257.43,0.0
 03/28  13:00:00,22.0,201341.16,68600.05,287203780.83,0.0
 03/28  14:00:00,22.0,382548.21,130340.1,274942059.13,0.0
 03/28  15:00:00,22.0,382548.21,130340.1,274961304.72,0.0
 03/28  16:00:00,22.0,382548.21,130340.1,274911478.63,0.0
 03/28  17:00:00,22.0,382548.21,130340.1,282062352.48,0.0
 03/28  18:00:00,22.0,120804.7,41160.03,295513995.06,0.0
 03/28  19:00:00,22.0,40268.23,13720.01,308249305.26,0.0
 03/28  20:00:00,18.53,40268.23,13720.01,0.0,0.0
 03/28  21:00:00,15.08,20134.12,6860.01,146871951.99,0.0
 03/28  22:00:00,15.0,20134.12,6860.01,208537754.43,0.0
 03/28  23:00:00,15.0,20134.12,6860.01,217268004.91,0.0
 03/28  24:00:00,15.0,20134.12,6860.01,221188259.15,0.0
 03/29  01:00:00,15.0,0.0,0.0,224510658.49,0.0
 03/29  02:00:00,15.0,0.0,0.0,228374020.67,0.0
 03/29  03:00:00,15.0,0.0,0.0,233093059.66,0.0
 03/29  04:00:00,15.0,0.0,0.0,237799857.25,0.0
 03/29  05:00:00,15.0,0.0,0.0,244101916.45,0.0
 03/29  06:00:00,21.92,0.0,0.0,663757084.2,0.0
 03/29  07:00:00,22.0,40268.23,13720.01,416774367.33,0.0
 03/29  08:00:00,22.0,80536.46,27440.02,414712768.69,0.0
 03/29  09:00:00,22.0,382548.21,130340.1,405788067.31,0.0
 03/29  10:00:00,22.0,382548.21,130340.1,397551510.44,0.0
 03/29  11:00:00,22.0,382548.21,130340.1,381230743.48,0.0
 03/29  12:00:00,22.0,382548.21,130340.1,358272857.29,0.0
 03/29  13:00:00,22.0,201341.16,68600.05,336325328.87,0.0
 03/29  14:00:00,22.0,382548.21,130340.1,317980881.01,0.0
 03/29  15:00:00,22.0,382548.21,130340.1,303294849.29,0.0
 03/29  16:00:00,22.0,382548.21,130340.1,288042854.49,0.0
 03/29  17:00:00,22.0,382548.21,130340.1,296612049.24,0.0
 03/29  18:00:00,22.0,120804.7,41160.03,320532495.3,0.0
 03/29  19:00:00,22.0,40268.23,13720.01,344593845.27,0.0
 03/29  20:00:00,18.19,40268.23,13720.01,0.0,0.0
 03/29  21:00:00,15.0,20134.12,6860.01,189813291.99,0.0
 03/29  22:00:00,15.0,20134.12,6860.01,218540651.32,0.0
 03/29  23:00:00,15.0,20134.12,6860.01,245848414.84,0.0
 03/29  24:00:00,15.0,20134.12,6860.01,285388675.05,0.0
 03/30  01:00:00,15.0,0.0,0.0,324924237.36,0.0
 03/30  02:00:00,15.0,0.0,0.0,341162318.46,0.0
 03/30  03:00:00,15.0,0.0,0.0,343699870.16,0.0
 03/30  04:00:00,15.0,0.0,0.0,346221185.65,0.0
 03/30  05:00:00,15.0,0.0,0.0,351747106.42,0.0
 03/30  06:00:00,21.91,0.0,0.0,778762971.76,0.0
 03/30  07:00:00,22.0,40268.23,13720.01,532054186.47,0.0
 03/30  08:00:00,22.0,80536.46,27440.02,501644840.92,0.0
 03/30  09:00:00,22.0,382548.21,130340.1,450821541.42,0.0
 03/30  10:00:00,22.0,382548.21,130340.1,400193268.7,0.0
 03/30  11:00:00,22.0,382548.21,130340.1,361470471.58,0.0
 03/30  12:00:00,22.0,382548.21,130340.1,328790052.77,0.0
 03/30  13:00:00,22.0,201341.16,68600.05,297214629.97,0.0
 03/30  14:00:00,22.0,382548.21,130340.1,279708992.77,0.0
 03/30  15:00:00,22.0,382548.21,130340.1,268795539.92,0.0
 03/30  16:00:00,22.0,382548.21,130340.1,258607882.94,0.0
 03/30  17:00:00,22.0,382548.21,130340.1,258046228.2,0.0
 03/30  18:00:00,22.0,120804.7,41160.03,261542237.75,0.0
 03/30  19:00:00,22.0,40268.23,13720.01,265494497.63,0.0
 03/30  20:00:00,19.08,40268.23,13720.01,0.0,0.0
 03/30  21:00:00,15.47,20134.12,6860.01,57977814.1,0.0
 03/30  22:00:00,15.0,20134.12,6860.01,143777363.24,0.0
 03/30  23:00:00,15.0,20134.12,6860.01,148253974.49,0.0
 03/30  24:00:00,15.0,20134.12,6860.01,148378715.85,0.0
 03/31  01:00:00,15.0,0.0,0.0,148551607.9,0.0
 03/31  02:00:00,15.0,0.0,0.0,151386171.56,0.0
 03/31  03:00:00,15.0,0.0,0.0,157377494.53,0.0
 03/31  04:00:00,15.0,0.0,0.0,162775949.24,0.0
