HOY,xP,yP,zP,xV,yV,zV,,,
6616,-165912.6824,-91086.68836,64623.50198,0.829563412,0.455433442,-0.32311751,-200000.00000,-200000,-200000
6617,-188939.1116,-56683.21639,33000.38028,0.944695558,0.283416082,-0.165001901,-200000.00000,-200000,-200000
6631,195580.1142,-38814.56625,15551.47541,-0.977900571,0.194072831,-0.077757377,-200000.00000,-200000,-200000
6632,178782.5822,-75184.99535,48826.27127,-0.893912911,0.375924977,-0.244131356,-200000.00000,-200000,-200000
6633,149797.0255,-107111.229,78025.86602,-0.748985127,0.535556145,-0.39012933,-200000.00000,-200000,-200000
6634,110600.0897,-132419.418,101156.8974,-0.553000449,0.66209709,-0.505784487,-200000.00000,-200000,-200000
6635,63864.51264,-149387.0006,116639.822,-0.319322563,0.746935003,-0.58319911,-200000.00000,-200000,-200000
6636,12776.87555,-156860.122,123416.5855,-0.063884378,0.78430061,-0.617082927,-200000.00000,-200000,-200000
6637,-39179.66913,-154332.2755,121022.7345,0.195898346,0.771661377,-0.605113673,-200000.00000,-200000,-200000
6638,-88462.88023,-141978.806,109619.0561,0.442314401,0.70989403,-0.548095281,-200000.00000,-200000,-200000
6639,-131712.9282,-120644.9266,89980.58807,0.658564641,0.603224633,-0.44990294,-200000.00000,-200000,-200000
6640,-165981.4488,-91788.0649,63443.75309,0.829907244,0.458940325,-0.317218765,-200000.00000,-200000,-200000
6641,-188932.5339,-57378.47428,31815.22142,0.94466267,0.286892371,-0.159076107,-200000.00000,-200000,-200000
6655,195425.4891,-39899.8454,14726.86452,-0.977127446,0.199499227,-0.073634323,-200000.00000,-200000,-200000
6656,178570.197,-76234.30866,47968.89555,-0.892850985,0.381171543,-0.239844478,-200000.00000,-200000,-200000
6657,149541.544,-108114.7421,77126.70851,-0.74770772,0.54057371,-0.385633543,-200000.00000,-200000,-200000
6658,110319.1393,-133370.4499,100209.8329,-0.551595696,0.66685225,-0.501049164,-200000.00000,-200000,-200000
6659,63577.46761,-150282.483,115642.0378,-0.317887338,0.751412415,-0.578210189,-200000.00000,-200000,-200000
6660,12503.52144,-157700.8089,122368.7739,-0.062517607,0.788504045,-0.611843869,-200000.00000,-200000,-200000
6661,-39420.49951,-155122.6893,119929.0436,0.197102498,0.775613446,-0.599645218,-200000.00000,-200000,-200000
6662,-88654.60423,-142726.9244,108486.8019,0.443273021,0.713634622,-0.54243401,-200000.00000,-200000,-200000
6663,-131842.3552,-121361.6309,88819.74956,0.659211776,0.606808155,-0.444098748,-200000.00000,-200000,-200000
6664,-166039.6876,-92486.38898,62266.28285,0.830198438,0.462431945,-0.311331414,-200000.00000,-200000,-200000
6665,-188915.604,-58072.70502,30634.22113,0.94457802,0.290363525,-0.153171106,-200000.00000,-200000,-200000
6679,195263.0297,-40977.17207,13900.38092,-0.976315149,0.20488586,-0.069501905,-200000.00000,-200000,-200000
6680,178352.0994,-77274.33537,47108.44655,-0.891760497,0.386371677,-0.235542233,-200000.00000,-200000,-200000
6681,149282.8666,-109108.0865,76223.69176,-0.746414333,0.545540433,-0.381118459,-200000.00000,-200000,-200000
6682,110037.7307,-134310.9436,99258.5929,-0.550188653,0.671554718,-0.496292964,-200000.00000,-200000,-200000
6683,63292.73513,-151167.5948,114640.2546,-0.316463676,0.755837974,-0.573201273,-200000.00000,-200000,-200000
6684,12235.09269,-158531.8178,121317.6213,-0.061175463,0.792659089,-0.606588107,-200000.00000,-200000,-200000
6685,-39654.12957,-155904.5949,118833.107,0.198270648,0.779522974,-0.594165535,-200000.00000,-200000,-200000
6686,-88837.34763,-143468.1002,107353.7605,0.444186738,0.717340501,-0.536768803,-200000.00000,-200000,-200000
6687,-131961.6388,-122073.2457,87659.84586,0.659808194,0.610366228,-0.438299229,-200000.00000,-200000,-200000
6688,-166087.3182,-93181.63575,61091.61544,0.830436591,0.465908179,-0.305458077,-200000.00000,-200000,-200000
6689,-188888.3311,-58765.89072,29457.91,0.944441656,0.293829454,-0.14728955,-200000.00000,-200000,-200000
6703,195092.9226,-42046.05912,13072.12501,-0.975464613,0.210230296,-0.065360625,-200000.00000,-200000,-200000
6704,178128.5455,-78304.6315,46245.06427,-0.890642727,0.391523157,-0.231225321,-200000.00000,-200000,-200000
6705,149021.3011,-110090.8734,75317.00618,-0.745106505,0.550454367,-0.376585031,-200000.00000,-200000,-200000
6706,109756.2022,-135240.5729,98303.42569,-0.548781011,0.676202865,-0.491517128,-200000.00000,-200000,-200000
6707,63010.66068,-152042.0765,113634.7818,-0.315053303,0.760210382,-0.568173909,-200000.00000,-200000,-200000
6708,11971.91823,-159352.9552,120263.4975,-0.059859591,0.796764776,-0.601317487,-200000.00000,-200000,-200000
6709,-39880.26959,-156677.859,117735.3498,0.199401348,0.783389295,-0.588676749,-200000.00000,-200000,-200000
6710,-89010.87987,-144202.2508,106220.4035,0.445054399,0.721011254,-0.531102018,-200000.00000,-200000,-200000
6711,-132070.6235,-122779.7261,86501.38309,0.660353118,0.61389863,-0.432506915,-200000.00000,-200000,-200000
6712,-166124.2708,-93873.78245,59920.27715,0.830621354,0.469368912,-0.299601386,-200000.00000,-200000,-200000
6713,-188850.7361,-59458.01343,28286.81875,0.94425368,0.297290067,-0.141434094,-200000.00000,-200000,-200000
6727,194915.3643,-43106.02374,12242.20129,-0.974576821,0.215530119,-0.061211006,-200000.00000,-200000,-200000
6728,177899.7991,-79324.75914,45378.89438,-0.889498996,0.396623796,-0.226894472,-200000.00000,-200000,-200000
6729,148757.1605,-111062.7211,74406.84905,-0.743785803,0.555313605,-0.372034245,-200000.00000,-200000,-200000
6730,109474.8948,-136159.0202,97344.58702,-0.547374474,0.680795101,-0.486722935,-200000.00000,-200000,-200000
6731,62731.5894,-152905.6773,112625.9364,-0.313657947,0.764528386,-0.563129682,-200000.00000,-200000,-200000
6732,11714.32367,-160164.0357,119206.7795,-0.058571618,0.800820179,-0.596033898,-200000.00000,-200000,-200000
6733,-40098.63591,-157442.3557,116636.2038,0.20049318,0.787211778,-0.583181019,-200000.00000,-200000,-200000
6734,-89174.97877,-144929.2997,105087.2078,0.445874894,0.724646498,-0.525436039,-200000.00000,-200000,-200000
6735,-132169.1639,-123481.0313,85344.87106,0.66084582,0.617405156,-0.426724355,-200000.00000,-200000,-200000
6736,-166150.4868,-94562.8082,58752.79606,0.830752434,0.472814041,-0.29376398,-200000.00000,-200000,-200000
6737,-188802.8513,-60149.05483,27121.47778,0.944014256,0.300745274,-0.135607389,-200000.00000,-200000,-200000
6751,194730.5607,-44156.58785,11410.71852,-0.973652803,0.220782939,-0.057053593,-200000.00000,-200000,-200000
6752,177666.1318,-80334.28678,44510.08834,-0.888330659,0.401671434,-0.222550442,-200000.00000,-200000,-200000
6753,148490.7632,-112023.2555,73493.42458,-0.742453816,0.560116278,-0.367467123,-200000.00000,-200000,-200000
6754,109194.1515,-137065.976,96382.34027,-0.545970757,0.68532988,-0.481911701,-200000.00000,-200000,-200000
6755,62455.86565,-153758.1547,111614.0435,-0.312279328,0.768790774,-0.558070217,-200000.00000,-200000,-200000
6756,11462.63089,-160964.8819,118147.8519,-0.057313154,0.804824409,-0.590739259,-200000.00000,-200000,-200000
6757,-40308.9513,-158197.966,115536.1069,0.201544756,0.79098983,-0.577680535,-200000.00000,-200000,-200000
6758,-89329.43086,-145649.1758,103954.6554,0.446647154,0.728245879,-0.519773277,-200000.00000,-200000,-200000
6759,-132257.1251,-124177.1243,84190.8229,0.661285626,0.620885621,-0.420954114,-200000.00000,-200000,-200000
6760,-166165.9189,-95248.69374,57589.70158,0.830829595,0.476243469,-0.287948508,-200000.00000,-200000,-200000
6761,-188744.7204,-60838.99602,25962.41685,0.943723602,0.30419498,-0.129812084,-200000.00000,-200000,-200000
6775,194538.7272,-45197.27845,10577.7899,-0.972693636,0.225986392,-0.052888949,-200000.00000,-200000,-200000
6776,177427.8224,-81332.78964,43638.80353,-0.887139112,0.406663948,-0.218194018,-200000.00000,-200000,-200000
6777,148222.4322,-112972.1107,72576.94397,-0.741112161,0.564860553,-0.36288472,-200000.00000,-200000,-200000
6778,108914.3172,-137961.1393,95416.95636,-0.544571586,0.689805696,-0.477084782,-200000.00000,-200000,-200000
6779,62183.83254,-154599.2751,110599.4354,-0.310919163,0.772996376,-0.552997177,-200000.00000,-200000,-200000
6780,11217.15758,-161755.3244,117087.1061,-0.056085788,0.808776622,-0.585435531,-200000.00000,-200000,-200000
6781,-40510.94539,-158944.578,114435.5034,0.202554727,0.79472289,-0.572177517,-200000.00000,-200000,-200000
6782,-89474.03172,-146361.8134,102823.2328,0.447370159,0.731809067,-0.514116164,-200000.00000,-200000,-200000
6783,-132334.3826,-124867.9716,83039.75467,0.661671913,0.624339858,-0.415198773,-200000.00000,-200000,-200000
6784,-166170.5314,-95931.42121,56431.52411,0.830852657,0.479657106,-0.282157621,-200000.00000,-200000,-200000
6785,-188676.3987,-61527.81725,24810.1646,0.943381994,0.307639086,-0.124050823,-200000.00000,-200000,-200000
6799,194340.0884,-46227.62802,9743.533211,-0.971700442,0.23113814,-0.048717666,-200000.00000,-200000,-200000
6800,177185.1565,-82319.84997,42765.20337,-0.885925782,0.41159925,-0.213826017,-200000.00000,-200000,-200000
6801,147952.4947,-113908.9287,71657.62546,-0.739762473,0.569544643,-0.358288127,-200000.00000,-200000,-200000
6802,108635.7383,-138844.2178,94448.71377,-0.543178692,0.694221089,-0.472243569,-200000.00000,-200000,-200000
6803,61915.8315,-155428.8133,109582.4521,-0.309579158,0.777144066,-0.54791226,-200000.00000,-200000,-200000
6804,10978.21678,-162535.2019,116024.9408,-0.054891084,0.81267601,-0.580124704,-200000.00000,-200000,-200000
6805,-40704.35507,-159682.0866,113334.8432,0.203521775,0.798410433,-0.566674216,-200000.00000,-200000,-200000
6806,-89608.58627,-147067.1524,101693.4312,0.448042931,0.735335762,-0.508467156,-200000.00000,-200000,-200000
6807,-132400.8228,-125553.543,81892.18501,0.662004114,0.627767715,-0.409460925,-200000.00000,-200000,-200000
6808,-166164.3,-96610.97389,55278.79463,0.8308215,0.483054869,-0.276393973,-200000.00000,-200000,-200000
6809,-188597.953,-62215.49768,23665.2482,0.942989765,0.311077488,-0.118326241,-200000.00000,-200000,-200000
6823,194134.8777,-47247.17489,8908.071027,-0.970674388,0.236235874,-0.044540355,-200000.00000,-200000,-200000
6824,176938.4265,-83295.0574,41889.45745,-0.884692132,0.416475287,-0.209447287,-200000.00000,-200000,-200000
6825,147681.2818,-114833.3599,70735.6944,-0.738406409,0.5741668,-0.353678472,-200000.00000,-200000,-200000
6826,108358.7619,-139714.9284,93477.89851,-0.541793809,0.698574642,-0.467389493,-200000.00000,-200000,-200000
6827,61652.20176,-156246.5529,108563.441,-0.308261009,0.781232764,-0.542817205,-200000.00000,-200000,-200000
6828,10746.11647,-163304.3614,114961.7612,-0.053730582,0.816521807,-0.574808806,-200000.00000,-200000,-200000
6829,-40888.92485,-160410.3937,112234.5821,0.204444624,0.802051968,-0.561172911,-200000.00000,-200000,-200000
6830,-89732.90911,-147765.1374,100565.7456,0.448664546,0.738825687,-0.502828728,-200000.00000,-200000,-200000
6831,-132456.3431,-126233.8114,80748.63475,0.662281716,0.631169057,-0.403743174,-200000.00000,-200000,-200000
6832,-166147.212,-97287.33593,54132.04425,0.83073606,0.48643668,-0.270660221,-200000.00000,-200000,-200000
6833,-188509.4614,-62902.0151,22528.19289,0.942547307,0.314510075,-0.112640964,-200000.00000,-200000,-200000
6847,193923.337,-48255.46361,8071.530862,-0.969616685,0.241277318,-0.040357654,-200000.00000,-200000,-200000
6848,176687.9309,-84258.00925,41011.74161,-0.883439655,0.421290046,-0.205058708,-200000.00000,-200000,-200000
6849,147409.1281,-115745.0635,69811.38324,-0.737045641,0.578725317,-0.349056916,-200000.00000,-200000,-200000
6850,108083.7354,-140572.9966,92504.80405,-0.540418677,0.702864983,-0.46252402,-200000.00000,-200000,-200000
6851,61393.2799,-157052.2863,107542.7569,-0.306966399,0.785261431,-0.537713784,-200000.00000,-200000,-200000
6852,10521.15906,-164062.6575,113897.9791,-0.052605795,0.820313287,-0.569489895,-200000.00000,-200000,-200000
6853,-41064.40726,-161129.4076,111135.181,0.205322036,0.805647038,-0.555675905,-200000.00000,-200000,-200000
6854,-89846.8248,-148455.7182,99440.67485,0.449234124,0.742278591,-0.497203374,-200000.00000,-200000,-200000
6855,-132500.8523,-126908.7526,79609.62652,0.662504262,0.634543763,-0.398048133,-200000.00000,-200000,-200000
6856,-166119.2665,-97960.49214,52991.80382,0.830596333,0.489802461,-0.264959019,-200000.00000,-200000,-200000
6857,-188411.0133,-63587.34567,21399.52158,0.942055067,0.317936728,-0.106997608,-200000.00000,-200000,-200000
6871,193705.7165,-49252.04536,7234.045343,-0.968528583,0.246260227,-0.036170227,-200000.00000,-200000,-200000
6872,176433.9742,-85208.31082,40132.23808,-0.882169871,0.426041554,-0.20066119,-200000.00000,-200000,-200000
6873,147136.3712,-116643.7074,68884.93163,-0.735681856,0.583218537,-0.344424658,-200000.00000,-200000,-200000
6874,107811.0064,-141418.1572,91529.73127,-0.539055032,0.707090786,-0.457648656,-200000.00000,-200000,-200000
6875,61139.39934,-157845.8148,106520.7613,-0.305696997,0.789229074,-0.532603807,-200000.00000,-200000,-200000
6876,10303.64101,-164809.953,112834.0125,-0.051518205,0.824049765,-0.564170063,-200000.00000,-200000,-200000
6877,-41230.56329,-161839.0434,110037.106,0.206152816,0.809195217,-0.55018553,-200000.00000,-200000,-200000
6878,-89950.16819,-149138.8492,98318.72099,0.449750841,0.745694246,-0.491593605,-200000.00000,-200000,-200000
6879,-132534.2705,-127578.345,78475.68434,0.662671352,0.637891725,-0.392378422,-200000.00000,-200000,-200000
6880,-166080.4744,-98630.42764,51858.60353,0.830402372,0.493152138,-0.259293018,-200000.00000,-200000,-200000
6881,-188302.7098,-64271.46365,20279.75442,0.941513549,0.321357318,-0.101398772,-200000.00000,-200000,-200000
6895,193482.2746,-50236.47829,6395.752369,-0.967411373,0.251182391,-0.031978762,-200000.00000,-200000,-200000
6896,176176.8661,-86145.57571,39251.13556,-0.88088433,0.430727879,-0.196255678,-200000.00000,-200000,-200000
6897,146863.3511,-117528.9686,67956.58638,-0.734316756,0.587644843,-0.339782932,-200000.00000,-200000,-200000
6898,107540.9219,-142250.1544,90552.98843,-0.537704609,0.711250772,-0.452764942,-200000.00000,-200000,-200000
6899,60890.88992,-158626.9486,105497.8232,-0.30445445,0.793134743,-0.527489116,-200000.00000,-200000,-200000
6900,10093.85233,-165546.1185,111770.2858,-0.050469262,0.827730593,-0.558851429,-200000.00000,-200000,-200000
6901,-41387.16271,-162539.2225,108940.8276,0.206935814,0.812696112,-0.544704138,-200000.00000,-200000,-200000
6902,-90042.7847,-149814.4895,97200.38916,0.450213924,0.749072448,-0.486001946,-200000.00000,-200000,-200000
6903,-132556.5293,-128242.5693,77347.33321,0.662782647,0.641212847,-0.386736666,-200000.00000,-200000,-200000
6904,-166030.8584,-99297.1277,50732.97242,0.830154292,0.496485638,-0.253664862,-200000.00000,-200000,-200000
6905,-188184.6629,-64954.34117,19169.40837,0.940923314,0.324771706,-0.095847042,-200000.00000,-200000,-200000
6919,193253.2773,-51208.32792,5556.795274,-0.966266386,0.25604164,-0.027783976,-200000.00000,-200000,-200000
6920,175916.9216,-87069.42617,38368.62933,-0.879584608,0.435347131,-0.191843147,-200000.00000,-200000,-200000
6921,146590.4101,-118400.5336,67026.60153,-0.73295205,0.592002668,-0.335133008,-200000.00000,-200000,-200000
6922,107273.8275,-143068.7416,89574.8911,-0.536369137,0.715343708,-0.447874456,-200000.00000,-200000,-200000
6923,60648.07732,-159395.5067,104474.3182,-0.303240387,0.796977534,-0.522371591,-200000.00000,-200000,-200000
6924,9892.076116,-166271.0326,110707.2289,-0.049460381,0.831355163,-0.553536145,-200000.00000,-200000,-200000
6925,-41533.9845,-163229.8726,107846.8211,0.207669922,0.816149363,-0.539234105,-200000.00000,-200000,-200000
6926,-90124.53063,-150482.6024,96086.18707,0.450622653,0.752413012,-0.480430935,-200000.00000,-200000,-200000
6927,-132567.5723,-128901.4085,76225.09873,0.662837861,0.644507042,-0.381125494,-200000.00000,-200000,-200000
6928,-165970.453,-99960.57737,49615.438,0.829852265,0.499802887,-0.24807719,-200000.00000,-200000,-200000
6929,-188056.9959,-65635.94791,18068.99677,0.940284979,0.32817974,-0.090344984,-200000.00000,-200000,-200000
6943,193018.9978,-52167.1675,4717.322973,-0.965094989,0.260835837,-0.023586615,-200000.00000,-200000,-200000
6944,175654.4603,-87979.49332,37484.92132,-0.878272302,0.439897467,-0.187424607,-200000.00000,-200000,-200000
6945,146317.8918,-119258.0982,66095.23834,-0.731589459,0.596290491,-0.330476192,-200000.00000,-200000,-200000
6946,107010.0676,-143873.682,88595.76207,-0.535050338,0.71936841,-0.44297881,-200000.00000,-200000,-200000
6947,60411.28266,-160151.3172,103450.6284,-0.302056413,0.800756586,-0.517253142,-200000.00000,-200000,-200000
6948,9698.588166,-166984.5816,109645.2776,-0.048492941,0.834922908,-0.548226388,-200000.00000,-200000,-200000
6949,-41670.81718,-163910.9277,106755.5656,0.208354086,0.819554638,-0.533777828,-200000.00000,-200000,-200000
6950,-90195.27338,-151143.1554,94976.62466,0.450976367,0.755715777,-0.474883123,-200000.00000,-200000,-200000
6951,-132567.3548,-129554.8472,75109.50664,0.662836774,0.647774236,-0.375547533,-200000.00000,-200000,-200000
6952,-165899.3049,-100620.7613,48506.5258,0.829496524,0.503103806,-0.242532629,-200000.00000,-200000,-200000
6953,-187919.8432,-66316.25086,16979.02891,0.939599216,0.331581254,-0.084895145,-200000.00000,-200000,-200000
6967,192779.7165,-53112.57835,3877.490114,-0.963898582,0.265562892,-0.019387451,-200000.00000,-200000,-200000
6968,175389.806,-88875.4175,36600.2202,-0.87694903,0.444377088,-0.183001101,-200000.00000,-200000,-200000
6969,146046.1413,-120101.3681,65162.76527,-0.730230707,0.600506841,-0.325813826,-200000.00000,-200000,-200000
6970,106749.9846,-144664.7483,87615.93123,-0.533749923,0.723323741,-0.438079656,-200000.00000,-200000,-200000
6971,60180.82194,-160894.2171,102427.1428,-0.30090411,0.804471085,-0.512135714,-200000.00000,-200000,-200000
6972,9513.656484,-167686.6595,108584.8727,-0.047568282,0.838433297,-0.542924363,-200000.00000,-200000,-200000
6973,-41797.45924,-164582.3275,105667.5441,0.208987296,0.822911637,-0.528337721,-200000.00000,-200000,-200000
6974,-90254.89178,-151796.1199,93872.21371,0.451274459,0.758980599,-0.469361069,-200000.00000,-200000,-200000
6975,-132555.8445,-130202.8721,74001.08242,0.662779222,0.65101436,-0.370005412,-200000.00000,-200000,-200000
6976,-165817.4723,-101277.6633,47406.75892,0.829087361,0.506388317,-0.237033795,-200000.00000,-200000,-200000
